video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,comment_count,thumbnail_link,description
"dzF0PqpNcJs","Rajkummar Joins The Squad Ft. @MortaL @Dynamo Gaming @Snax Gaming | BGMI","2022-06-06T06:00:08Z","UCe31NPEeRGO0hcznx6Tdb-g","BATTLEGROUNDS MOBILE INDIA","20","22.06.06","BATTLEGROUNDS MOBILE INDIA|BATTLEGROUNDSMOBILEINDIA|BATTLEGROUNDS MOBILE|BATTLEGROUNDS|BATTLEGROUNDS MOBILE INDIA OFFICIAL CHANNEL|BATTLEGROUNDS MOBILE INDIA YOUTUBE|BGMI|BATTLEGROUNDS MOBILE INDIA Release date|BATTLEGROUNDS MOBILE INDIA Teaser","408514","55311","969","https://i.ytimg.com/vi/dzF0PqpNcJs/default.jpg","The 4th player is finally here! And he's got swag! 😎Rajkummar Rao joins the BATTLEGROUNDS with his squad! ❤️Drop into BGMI and have fun with your squad! 🪂#BGMI #INDIAKABATTLEGROUNDS #CANTKEEPCALM #BATTLEGROUNDSMOBILEINDIA"
"2sW2s914gKk","Shooting with Brothers 😍 2nd Day","2022-06-06T06:30:00Z","UCjvgGbPPn-FgYeguc5nxG4A","Sourav Joshi Vlogs","22","22.06.06","sourav joshi|sourav joshi vlog|sourav joshi arts|vlog|vlogs|daily vlogger|daily vlogs|lifestyle vlogs|funny vlogs|family vlogs|travel videos|15 Million Celebration|song shoot vlog|shooting in helicopter|helicopter vlog","4306782","478753","16385","https://i.ytimg.com/vi/2sW2s914gKk/default.jpg","Follow me on Instagram- https://www.instagram.com/souravjoshivlogs/?hl=en I hope you enjoyed this videohit likes.And do subscribe to my channelThank you so much for watchinggod bless you all.lots of  ❤️( For Collaboration - officialsouravjoshivlogs@gmail.com"
"Vi7Hyy9vt5Q","The Bro Code 😎😎 #shorts #vendyfam","2022-06-02T08:24:30Z","UCNLLgtPIKew9vHNVAQmdVGQ","VENDY YADUWANSHI","24","22.06.06","[none]","5372818","477521","550","https://i.ytimg.com/vi/Vi7Hyy9vt5Q/default.jpg",""
"LJ3TCRD_GRk","Ye BaBa ne mere sath kya kardiya 😂 Maja aayega last tak deckhna - Garena free fire max #shorts","2022-06-05T12:08:59Z","UCRHbYSZHfDQvxZsJM3vbd4A","Hakson Pro Gaming","20","22.06.06","[none]","1365897","223958","1218","https://i.ytimg.com/vi/LJ3TCRD_GRk/default.jpg",""
"m9SfBh8c2-g","Dubai Shopping Unboxing || Mahishivan || Tamada Media","2022-06-04T06:30:06Z","UCxuRUI3Z0f70BcYyyFg9mbw","Mahishivan","24","22.06.06","Mahishivan|Tamada Media|Maheshwari|vadinamma serial|Maheswari|Vadinamma Serial|Actress Maheshwari|Mahishivan YouTube Channel|serial actress mahishivan|Actress mahishivan|mahishivan Youtube|Shasherekha parinyam|Hyderabad To Dubai Journey|dubai journey|dubai with family|dubai special|skydive in dubai|adventure|birthday special|dubai tour|Crazy Desert Safari|desert safari|safari in dubai|Dubai Shopping Unboxing|dubai shopping|shopping|unboxing video|dubai","600691","15865","300","https://i.ytimg.com/vi/m9SfBh8c2-g/default.jpg","Hello Everyone, This is Mahishivan a Telugu serial actress and i acted in Vadinamma, Sasirekha Parinayam, Ishmart Jodi Season 2 now am coming with my own YouTube channel to entertain you guys so please support me.Like, Comment and Share Don't forget to subscribe : https://www.youtube.com/c/MahishivanPowered By #TamadaMediaFollow Us On https://www.instagram.com/mahishivan9_official/https://www.instagram.com/shivanag_shivan/https://www.instagram.com/princessharini_official/ #Teluguserial  #Teluguserials #sTollywood #Telugu #Teluguactress #nishamilana #cutiepie #topserial #Harini #Harinipapa #TeluguSerialActress #TeluguActress  #TeluguSerialHeroines"
"6IYn_DujX2I","🤣😂 #shanpavi #boocouples #pavishan #couplesgoal","2022-06-04T10:59:15Z","UCXa6K09NAvJ5iRKdMcfucCA","Shan Pavi official","24","22.06.06","[none]","587178","0","0","https://i.ytimg.com/vi/6IYn_DujX2I/default.jpg",""
"wpAZxq27vu4","இந்த Trick நல்லா இருக்கே 😂#Shorts | Sidhu &Shreya","2022-06-02T13:36:10Z","UCdgV1sW_G6-OgnxWVY_Y77A","Sidhu & Shreya","22","22.06.06","sidhu shreya|Sidhu shreya channel|sidhu shreya youtube channel|sidhu shreya shorts|shreya anchan|sidhu shreya latest videos|sidhu shreya latest|sidhu shreya anchan|sidhu and shreya|sidhu shreya channel|shorts|instagram reels|sidhu fun shorts|youtube shorts|sidhu shreya new shorts|sidhu & shreya|trending shorts|trending|sidhu shreya dog|reels|funny|funny reels|sanitizer|serial fun|shooting spot|fun shorts|serial alaparaigal|comedy|shreya comedy|videos","3391665","74852","102","https://i.ytimg.com/vi/wpAZxq27vu4/default.jpg","Can you guess what's happening here? Here's a face sanitizing moment which I've never seen before.#SidhuShreya #Shorts #Serial #sanitizer ______________________________________Follow Us on Instagram:Sidhu: https://instagram.com/sidhu_sid_official?utm_medium=copy_linkShreya: https://instagram.com/shreyaanchan_official?utm_medium=copy_link______________________________________In Association with DIVO - Digital PartnerWebsite   - http://web.divo.in/Instagram - https://www.instagram.com/divomovies/Facebook  - http://www.facebook.com/divomoviesTwitter   - https://twitter.com/divomovies"
"9R0UnlyxE0Y","Every School Life | Result Day #shorts","2022-05-31T15:16:57Z","UCgN55-McINV9y4noG-0QKVg","Paayal Tena Short Videos","23","22.06.06","Exam|Exams|Exam time|Exam days|School exams|School|School life|School days|School time|School video|School exam video|School students|School uniform|School dress|School girls|School girl|Girls school|Girl things|Girl problems|The paayal jain|Paayal jain|Paayal tena|Paayal tena shorts|Paayal tena short videos|Paayal|Tena jaiin|Payal tina|Payal shorts|Comedy shorts|School shorts|Exam cheating|School teacher|Cool teacher|Every|Ever|Indian","20526412","1370039","1084","https://i.ytimg.com/vi/9R0UnlyxE0Y/default.jpg","Every Time answersheets gets distributed In class by Mam 🤣 ..Full Video On Youtube : The Paayal Jainhttps://youtu.be/dYsbUvaw8ks..#thepaayaljain #paayal #paayaljain #comedy #comedyvideos #comedyvideo #funnyvideo #funny #funnyvideos #schoollife #schoolfriends #school #schooldays #schoolexams #schoolmemories #schoolgirl #schoolmemes #exammemes #examdays #examday #exams #examtime #teacher"
"xz3biWN0DmM","ഒരു കുടുംബശ്രീ Meeting | Simply Silly Things","2022-06-05T11:30:10Z","UCpKdBSaEA8RrFK4EpmsI30w","Simply Silly Things","24","22.06.06","simply silly things|silly things|simple silly things|malayalam vine|malayalam sketch|simply silly things marriage|minshas world|pullothi|neethuz creations|neethuzzz creations|neethus creationzz|kudumbasree|kudumbasree meeting|kudumbasree comedy|ayalkootam|ayalkootam meeting|ayalkootam comedy|ayalkootam funny video|black hunter 45 🖤|tiya|tiya and advik chathamkulam|jisma and vimal","206079","11379","400","https://i.ytimg.com/vi/xz3biWN0DmM/default.jpg","https://l.apna.co/SimplySillyThingsClick here to earn up to Rs 40,000 per monthമാസ വരുമാനം 40000 വരെ ഉള്ള ജോലി ലഭിക്കാൻ ഇവിടെ ക്ലിക്ക് ചെയ്യൂMy Instagram : https://www.instagram.com/aaryaanoop/Facebook :  https://www.facebook.com/simplysillythingsThankyou all for immense love and support you have given me. Love you all...For Enquiry contact me at : simplysillythings@gmail.comKudumbasree Meeting"
"5qo4-D4Mn3E","EPL Season 2 | Round2Hell | R2H","2022-05-31T12:34:44Z","UCt4atlExw8aj3Bm79nv1fig","Round2hell","24","22.06.06","r2h|round2hell|round to hell|raund2hell|r2h new video|round2hell new video|ipl|epl|ipl 2022|tata ipl|epl round2hell|keju|Kejriwal|Maxwell|far du poesis|virat Kohli|ms Dhoni|frayed tosser|ipl final|csk|Rcb|Chennai vs Bangalore|royal challenger Bangalore|Chennai super kings|epl season 2|csk vs rcb|indian premiere league","25115020","2741089","141204","https://i.ytimg.com/vi/5qo4-D4Mn3E/default.jpg","Download ludope https://bit.ly/3N2HvamGet 500 bonus by using this Referral code- *R2H500*EPL Season 1 : https://youtu.be/0voI9HJD_NsFor Behind The Scenes & More..Follow us on Instagram : @round2hellhttp://instagram.com/round2hellFollow us on :-→ Facebook Page : http://www.facebook.com/round2hell→ instagram page : http://instagram.com/round2hell→ Twitter Page : https://twitter.com/round2hell Script : Team Round2hell D.O.P & Colorgrading : Chetan JaitpuriyaEditing & Thumbnail : Ryan Saifi.Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. No copyright infringement intended.Thanks For Watching."
"-N_S95IQ_GU","Never Say⚠️ I Love ❤️ You  #shorts #vendyfam","2022-06-04T07:00:47Z","UCNLLgtPIKew9vHNVAQmdVGQ","VENDY YADUWANSHI","24","22.06.06","[none]","2068165","234294","199","https://i.ytimg.com/vi/-N_S95IQ_GU/default.jpg",""
"96zEDz1A4ZM","Sidhu Moose Wala's father Balkaur Singh says he has no intention to contest polls","2022-06-04T16:08:54Z","UCckHqySbfy5FcPP6MD_S-Yg","Times Of India","25","22.06.06","News|Times of India|Newshour debate|Narendra Modi|breaking news|top stories|today","401988","10814","307","https://i.ytimg.com/vi/96zEDz1A4ZM/default.jpg","Punjabi singer Sidhu Moose Wala’s father Balkaur Singh said that he has no intention to fight the upcoming election from Sangrur parliamentary constituency. He urged people not to believe any such rumours or talks on social media. He also thanked people for their support. He also asked people to assemble at Mansa on June 8 at the Bhog ceremony."
"OhkcDbTksbo","SIIMA 2021 Main Show Full Event | Telugu | Allu Arjun | Pooja Hegde | Trivikram | Chiranjeevi","2022-06-04T14:30:04Z","UCOGVcQkshiGySuJX7AibLKA","SIIMA","24","22.06.06","SIIMA Official|South Indian Movie Awards|South Stars|South Indian Actress|Kalyani Priyadarshan|Sreeleela|Allu Arjun|Pooja Hegde|Kriti Shetty|Megastar Chiranjeevi|Trivikram Srinivas|Ala Vaikunthapurramulo|Hot Pooja Hegde|Rashmika Mandanna|SIIMA|SIIMA 2021|Pooja Hegde Adhyaksha Song|Prithviraj Sukumaran|Prithviraj Sukumaran Jana Gana Mana|Jana Gana Mana Movie|IIFA 2022|IIFA Awards|IIFA Winners|Allu Arjun IIFA|Rashmika IIFA|IIFA South|IIFA","732277","14448","592","https://i.ytimg.com/vi/OhkcDbTksbo/default.jpg","#Chiranjeevi #AlluArjun #PoojaHegde #Trivikram #Sreeleela #RachitaRam #Samuthirakani #MuraliSharma #SIIMA #ArmaanMalikWatch Out SIIMA 2021 Main Show Full Event TeluguFor More Updates☛ Subscribe to our YouTube Channel : ☛ Follow us on:    Facebook : https://www.facebook.com/SIIMAWARDS/     Twitter : https://twitter.com/siima    Instagram : https://www.instagram.com/siimawards/"
"9RI1k6kRKlc","DIY natural cast of face || #Shorts","2022-05-29T14:29:46Z","UCO5gl04EhuLl4d6HZMQdg0A","Wood Mood","26","22.06.06","5 minute craft|5 minute crafts|5 minute crafts men|5 minutes craft|camp|camping|camping hacks|fixing|home repair|how to fix|how to make|how to repair|minor repairs|outdoor cooking|outdoors|repair|repairing|shorts|to fix|to repair|woodworking","26849605","1680040","3678","https://i.ytimg.com/vi/9RI1k6kRKlc/default.jpg","We made a natural cast of eggs out of plaster and egg! Look at this amazing result! This activity is performed by actors in a controlled environment. Please use caution if you plan to replicate.Music by Epidemic Sound: https://www.epidemicsound.com/#craft #woodmood"
"mWz-HlfIYrM","Kaaduvetty Official Teaser | RK Suresh | Subramaniyam Shiva | Sangeerthana | Solai Arumugam","2022-06-03T12:30:12Z","UC5rGGthSt-CQue8V0bj1bWg","Divo Music","1","22.06.06","Kaaduvetty Official Teaser|RK Suresh|Subramaniyam Shiva|Aadukalam Murugadoss|Subash chandra bose|Jayam SK Gopi|Akilan|Subramaniyan|Sangeerthana|Vismaya|Aathira|Sharmila|Kakkamuttai’Patti|Solai Arumugam|D.Subash Chandra bose|C.Paramasivam|Vanakkam Thamizha’Sadiq|Jhon Abraham|Kanal Kannan|Dinesh|K.Veerasamar|Manikandan Priya/Pa.Iniyavan|Mariappan Ganapathy|Vadivel Babu|rk suresh movies|Kaaduvetty|Kaaduvetty teaser|Kaduvetti movie|Kaduvetti teaser|divo music","640575","59462","4798","https://i.ytimg.com/vi/mWz-HlfIYrM/default.jpg","We bring you the official teaser of Kaaduvetty, featuring RK Suresh, Subramaniyam Shiva, and Sangeerthana in the lead role. The Tamil movie was written and directed by Solai Arumugam. Watch a glimpse of action drama on Divo Music.Cast : RK Suresh,Subramaniyam Shiva, Aadukalam Murugadoss, Subash chandra bose, Jayam SK Gopi, Akilan, Subramaniyan, Sangeerthana, Vismaya, Aathira, Sharmila, Kakkamuttai’PattiWriter & Director : Solai ArumugamProduced by - D.Subash Chandra bose, C.Paramasivam, N.Mahendran, Solai ArumugamCinematography : M.PugazhenthiMusic : Vanakkam Thamizha’SadiqEditor : Jhon AbrahamStunt : Kanal KannanChreography : DineshArt Director : K.VeerasamarLyricist : Manikandan Priya/Pa.Iniyavan, Solai ArumugamStills : PaarthasarathyProduction Executive : Mariappan Ganapathy, Vadivel BabuDesigner : Josheph JhonCo- Director : Doss ArumugamDirection Team : Dheenadhayalan, Ghanapragasam, Muruganantham, Saravanaperumal, Sathya, SenthilIn Association with Divo MusicTwitter: https://twitter.com/divomusicindiaFacebook: https://www.facebook.com/divomusicindiaInstagram: https://instagram.com/divomusicofficial--------------------------------------------------------------------------------------------------Facebook : https://www.facebook.com/divomovies/Twitter : https://www.twitter.com/divomovies/Instagram : https://www.instagram.com/divomovies/Telegram : https://t.me/divodigital#KaaduvettyOfficialTeaser #KaaduvettyTeaser #RKSuresh"
"rPBLzsKGrOw","Arsh Papa-க்கு மொட்டை Potachu | Familly Function Vlog | Sanjiev&Alya","2022-06-05T10:30:04Z","UCCAlmXL95GaAcI_VtOg8KBw","SANJIEV&ALYA","24","22.06.06","aila papa first birthday|alya manasa dance|alya manasa interview|alya manasa and sanjeev love|Alya manasa birthday celebration|alya manasa and sanjeev romance|Aila|Ailabirthday|alia birthday|alia birthday party|Alyabirthdayvlog|Mottamaadibiriyani|Alyaphonelost|sanjeevmarriage|alyamarriage|Alyacollabbloopers|SanjievAlyawardrobetour|sanjievfridgetour|alyafridgetour|rajarani2|ailafridgetour|Alyapregnant|Ailafirsthaircut|hometour|Pongal|Vlog|fanmade|Goa|sudakarmarriage|beast|vijay","872126","29602","778","https://i.ytimg.com/vi/rPBLzsKGrOw/default.jpg","Use my code ALYA15 to get flat 15% off on Nua’s Rash Free Sanitary Pads!Link: https://bit.ly/ALYA15@NuaWomanIndia’s first pad co-created with 3 Lakh+ women like us!A 100% Comfortable & Safe pad designed keeping in mind the real problems women face!Hey Everyone. This video is about first mottai for arsh. Do watch the video and support as always. Do watch the video for Alya and Aila's fun filled moments.Thankyou for all your Love & Support.With Love,Sanjiev, Alya, Aila & Arsh#Sanjiev  #Alya  #Aila  #Arsh"
"nZX8mY251nw","मेहनत और ईमानदारी | A Heart touching story | D Jackson #shorts","2022-06-02T09:46:15Z","UC5pob7pY4zfiZwjA3fY55Eg","D Jackson","24","22.06.06","D jackson|shorts|Heart touching story|Emotional story|Mehnat","3694827","324468","312","https://i.ytimg.com/vi/nZX8mY251nw/default.jpg","मेहनत और ईमानदारी | A Heart touching story | D Jackson #shorts #djackson #hearttouchingstory Love you Everyone ❤️😊Keep Supporting For More Daily Update 👇Instagram : https://instagram.com/djackson_real?r=nametagDo Like comment share & Subscribe"
"ZYY0R5ZI2Ew","No Money💰How Chicken Popcorn🍗🍿😂 old vudeos💡 #chickenpopcorn #funny #shorts #funbucketbhargav","2022-06-02T05:19:38Z","UCyCERrOvbUWz5n1ImxDBeWg","Fun Bucket Bhargav","23","22.06.06","chicken popcorn|Funny|English|Comedy|Shorts|Funbucketbhargav|Fun|Bhargav|Fun Bucket Bhargav|Fun bucket|fun bucket bhargav videos|fun bucket series|bhargav fun bucket|latest fun bucket jokes|fun bucket bhargav video|fun bucket bhargav vlogs|actorbhargav|fun bucket bhargav comedy|funbucket bhargav|fun bucket bhargavi videos|fun bucket bhargav channel|funbucketbhargav|team bhargav|fun bucket latest|youtube shorts|Comedy Shorts|No Money How Chicken Popcorn","3760933","266538","385","https://i.ytimg.com/vi/ZYY0R5ZI2Ew/default.jpg","Looking for an easy way to treat your girlfriend when you're broke? Watch the new relationship comedy and try not to laugh!#Shorts #FunBucketBhargav #chickenpopcorn #Funny #Comedy *************************************************************Me & my  team next videos updates kosam mammalni instagram lo follow ayipoyindiInstagram profile name: Fun Bucket BhargavProfile link: https://www.instagram.com/funbucket_bhargav/?hl=en*************************************************************In Association with DIVO - Digital PartnerWebsite   - http://web.divo.in/Instagram - https://www.instagram.com/divomovies/Facebook  - http://www.facebook.com/divomoviesTwitter   - https://twitter.com/divomovies"
"SzTjSd9JvP8","I Went to The WORST Reviewed *Bridal* Makeup Artist in India 😱 GONE WRONG 🤮 *I Cried*","2022-06-04T10:18:00Z","UCoS4iknAwZoOXylPJfoVo8Q","Nilanjana Dhar","24","22.06.06","nilanjana dhar|nil and situ vlogs|nil hearts","946655","62402","4245","https://i.ytimg.com/vi/SzTjSd9JvP8/default.jpg","Download Probo App and earn moneyLink - https://probo-in.onelink.me/1kre/NilanjanaDharfor promotion mail maanbbohara@gmail.com#partnership ..𝐅𝐨𝐫 𝐁𝐮𝐬i𝐧𝐞𝐬𝐬 ✉- tbfofficial.team@gmail.com"
"guGHmpnHDHw","Guess the Vegetable Challenge 😂 #shorts #short","2022-06-02T11:45:24Z","UCzrvQLPo0Ry_xWu9OzggzDg","Jenni's Hacks","29","22.06.06","[none]","2474389","125447","117","https://i.ytimg.com/vi/guGHmpnHDHw/default.jpg","Guess the Vegetable Challenge 😂 #shorts #short #jennishacks Jenni's Insta 👉🏻 https://instagram.com/jenni__mjHarish's Insta 👉🏻 https://instagram.com/harish__antoDon't Forget To, Subscribe ♥️like 👍🏻Share ➡️For more videos...✨"
"0ENccw6CpAY","Mera Intkam Dekhegi | Waqt Sabka Badalta Hai | Thukra ke mera pyaar | Kali Ladki Ki Sad love Story","2022-06-05T01:30:01Z","UC2EIKl_8jcEkE7OqOo7WFRw","Love Me Creation","24","22.06.06","love me creation|thukrakemerapyaar|thukrake|revengelovestory|sadlovestory|sadvideo|bewafalove|bewafapayar|mirajkusum|miraj|sad video|song|krishna song|garib ladka vs bewafa ladki|गरीब boyfriend|mera intkam dekhegi|cover songs|music video|bollywood songs|garib aur amir|qismat|cute love story|hindi songs|thukra ke mera pyar mera inteqam dekhegi|thukra|ke|mera|pyaar|inteqam|bewafa|love|romantic|love story|ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी|ठुकरा|मेरा प्यार","373725","2401","137","https://i.ytimg.com/vi/0ENccw6CpAY/default.jpg","Mera Intkam Dekhegi | Waqt Sabka Badalta Hai | Thukra ke mera pyaar | Kali Ladki Ki Sad love Story#Meraintekamdekhegi  #Thukrake_Mera_Pyaar #waqt_sabka_badalta_hai #Love_me_creation#ठुकरा_के_मेरा_प्यार_मेरा_इंतकाम_देखेगी#Thukrake_Mera_Pyaar #Waqt_Sabka_Badalta_Hai Hello, this is LOVE ME CREATION channel(LMC). Most attractive short film production Music Video Station is a standard and High Quality Music Video platform. You can find Audio album's music video here in 4K Quality. The Videos published in this channel all are copyrighted assets of Music. LMC family are working hard to ensure exclusive quality music production for the generation. Subscribe on this channel and enjoy latest and hilarious music videos. . Please, stay connected with us for watching entertaining short film. And don't forget to SUBSCRIBE our channel for future uploads.-:LOVE ME CREATION CASTS:-✓Story & Director  - ASHIS & ESSHA✓Heroine - ESSHA✓Hero  -     ASHIS                      ✓Camera :- RAHUL✓ Video Edit  & Colour  :-   -    Ashis  Saha√ Thumbnail Edit -     Ashis Saha                                                         || DIGI WORLD ||                                Computer Sales & Service                                  Owner - Ashis Saha                                    PH - 7001541107                     Computer Starting Price - 9999/-                      Ad- Shyambazar, Santipur, NadiaCover Song Credit : Song : Thukra Ke Mera PyarSinger :  kabirMusic & Lyrics : Anindya biswasArrangement : Anindya biswasMusic Producer & Owner : Ashis Saha( Love Me Creation )Mix & Master: AB Audio StationSong Planning : Ashis Saha ( Love Me Creation )Song Link - https://we.tl/t-UNwc8305n6This Song Use For No Copyright Send Your Video Link and Remove Claim. Whatsap Koro - 7001541107Song Lyrics ✨Lyrics in Hindi 👉आ.. ओ.. जो दिल में भरा तूनेदेखेगी उस ज़हर कोभुगतेगी मेरे गम को मेरी आह के कहर को अपनी खुदगर्जी का अब अंजाम देखेगी ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी चाहत का सिला ज़ालिम मतलब ही दिया तूने मजबूर ना थी फिर भी धोखा किया तूने नफरत को मेरी अब तू सुबह शाम देखेगी ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी.. तूने हर सितम जो मुझपे कुछ सोच के किया है कुदरत ने सिला उसकाआखिर तुझे दिया है दुनिया शिकस्त तेरी सर-ए-आम देखेगी ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी ठुकरा के मेरा प्यार मेरा इंतकाम देखेगी#love_me_creation #bollywood #mera_intkam_dekhegi #Mera_Intkam_Dekhegi #ठुकराकेमेराप्यारमेराइंतकामदेखेगी #Thukrake_Mera_Pyar #ठुकराकेमेरा_प्यार #Revenge_Love_Story #Pregnant_Love_Story #Bewafa_Girl_vs_Boy_Love_Story #Heart_Touching_Love_Story#Thoda_Thoda_Pyaar_Hua_Tumse#थोड़ाथोड़ाप्यारहुआतुमसे #Main_Duniya_Bhula_Dunga#Satyajit_Jeena #चाहूँगामैंतुझे_हरदम #Chahunga_Main_Tujhe_Hardam#husband_vs_wife #husband_vs_wife_pregnant_love_story #Emotional_Pregnant_Love_Story #Heart_Touching_Sad_Love_Story #Ishqueen #HeartTouchingSadLoveStory #KyonHindiSong#snackVideo #HeartTouchingLoveStory #SadLoveStory #RomanticLoveStory #HindiSadSong #HindiSong #Bollywood #BollywoodSong #coverVideo #Snack #viral #snack #video #remix #dj #dance #LoveStory #loveSong #SadSong #song2021 #NewSong2021  #CuteLoveStory #ViralSongOfThisYear  #Sadstory #CuteLoveStory #LatestSchoolLoveStory #IndianMusic #NostalgicHindiSong #NewHindiSong #OriginalMusic #HindiSongs #Bollywood #CoverSong #IndianCovers #Entertainment #CoverArtist #LyricVideo #CoverVersion #Music #IndianSongsRomantic #NewHindiSong2021"
"hw5TBnjd-Xc","NAGINEY | EP 02: Mera Kandom Nahi Hai | 2 Foreigners In Bollywood","2022-06-03T12:31:51Z","UCnuen5DBNNREHhvC-VY296Q","2 Foreigners In Bollywood","24","22.06.06","2 Foreigners In Bollywood|Naginey|Episode 2|Indian village|Indian guys|village life|desi|desi boys|Indian family|Mumbai|foreigner|2 foreigners in india|2 foreigners in Mumbai|two foreigners|funny foreigner|foreigner speaking hindi|bollywood|indian comedy|indian vines|firangi|comedy|comedy sketch|funny video|bb ki vines|amit bhadana|ashish chanchlani","2092044","165335","5995","https://i.ytimg.com/vi/hw5TBnjd-Xc/default.jpg","Follow Billu, Mahesh and Bishnu on their journey towards a new life in Mumbai in Episode 2 of our Web Series: NAGINEY!Register on Binomo and get free 1000 $ to your demo-account: https://bit.ly/3gfwO3iThe financial operations may involve increased risk.#Ad #Naginey #2ForeignersInBollywood Instagram ► 2foreigners_in_bollywoodhttps://www.instagram.com/2foreigners_in_bollywood/"
"wnez4pjWAME","A sign of a hard worker is one who works without complaint..","2022-06-02T15:21:57Z","UCf8bwBKQYOHnQPbUGXiJqLg","Cp shihab","24","22.06.06","[none]","2134265","119550","469","https://i.ytimg.com/vi/wnez4pjWAME/default.jpg",""
"c4ndsc6eOgM","Wait for it 😂 #shots #comedy #story #youtubeshorts","2022-06-05T07:20:31Z","UCi3SR4l-4eX54WYyheuSkXw","Charan Spy","24","22.06.06","Shots|Shorts|Brovssis|Viral|Trending|YouTube|YouTube shorts|Telugu|Telugu videos|Telugu stories|Comedy|Funny|Charanspy|Charanspy shorts|Prashubaby|Junnu|Mama kodal|Short videos","977200","50297","0","https://i.ytimg.com/vi/c4ndsc6eOgM/default.jpg",""
"VzLz0s1tVxc","💥🤯 13 Lakhs Worth வள்ளம் ( Boat )  Launching Ceremony 🥳 | #shorts #trending #NesamaniVlogs #boat","2022-06-05T12:35:17Z","UCeLvMDR7VsxrMek-eGNPjOw","NesaMani Vlogs","22","22.06.06","Shorts|Trending|Youtubeshorts|Youtube shorts|Nesamani gaming|Nesamani Vlogs|Nesamani|NMG|Food|Foods|Foodie|Food vlogs|Food shorts|Foodie vlogs|Foodie shorts|Boat|Launch|Vallam|New boat|Uncle","352584","49273","82","https://i.ytimg.com/vi/VzLz0s1tVxc/default.jpg",""
"OaAi0fl7nkQ","Santhwanam New Entry ❤️🥰Achu 🥰❤️ Need all your blessings and support","2022-06-04T14:13:49Z","UCvbw_79QDxAc0CCHwXFdUBA","Manjusha Martin","24","22.06.06","[none]","309922","23224","1008","https://i.ytimg.com/vi/OaAi0fl7nkQ/default.jpg",""
"GLRGnkwvYG4","The Mommy Returns Part 01 || Chutti Kuzhandhai || Rowdy Baby","2022-06-04T12:00:19Z","UCz7vNR5jqM_fbIy6ZP9bxzQ","Rowdy Baby","24","22.06.06","aazhiya|aazhiya videos|aazhiya comedy video|chutti kulandhai|rowdy baby|rowdy babay videos|tamada media tamil video|wirally tamil|wirally tamil videos|instagram aazhiya videos|wirally aazhiya videos|Rowdy baby 2|Chutti Kuzhandhai|The mommy returns|mommy atrocities|mom daughter funny videos|mom vs daughter","323826","5488","165","https://i.ytimg.com/vi/GLRGnkwvYG4/default.jpg","#aazhiya #rowdybaby #tamadamediaCast :Aaziya - https://www.instagram.com/aazhiya_sj/?igshid=5p9tyrlghweyJayshree - https://instagram.com/jayshree_senthil?utm_Kpy Raja - https://www.instagram.com/kpyraja/?igshid=cebvsb0d1ixdSreevaniScript & Direction:Pari ElavazhaganDOP:Saba - https://www.instagram.com/infintesoul_97/?utm_mediumEditing:A.G.Vetrivel - https://instagram.com/a.g.vetrivel?igshid=fvuk0w7ijlkmMusic:Mr.GodwinTitle Music:https://youtu.be/TQ4fas8_9zMHarsha Vishwa From the Team Trap TamizhaPublicity Design:Vimal Selvaraj - https://www.instagram.com/vimal.s.k/?utm_Follow Us onWirally TamilFacebook:https://m.facebook.com/WirallyTamil/Instagram: https://instagram.com/wirallytamil?ig..."
